sofifa_id,short_name,primary_position,role_group,overall,club_name,league_name,nationality_name,PTS
234791,Luan Peres,CB,DEF,72,Olympique de Marseille,French Ligue 1,Brazil,49.25
233820,S. Sinyan,CB,DEF,66,Molde FK,Norwegian Eliteserien,Gambia,49.25
252436,I. Jack,CDM,MID,66,Strømsgodset IF,Norwegian Eliteserien,Nigeria,49.25
243041,J. Guttau,LM,MID,65,Hallescher FC,German 3. Bundesliga,Germany,49.25
192572,S. Neville,CB,DEF,64,Brisbane Roar,Australian Hyundai A-League,Australia,49.25
259183,D. Sadiković,CDM,MID,64,Cracovia,Polish T-Mobile Ekstraklasa,Bosnia and Herzegovina,49.25
202533,M. Harriman,RB,DEF,63,Northampton Town,English League Two,Republic of Ireland,49.25
210924,A. Al Barakah,CDM,MID,63,Abha Club,Saudi Abdul L. Jameel League,Saudi Arabia,49.25
238765,J. Brandon,RB,DEF,63,Heart of Midlothian,Scottish Premiership,Scotland,49.25
264464,Tiago Matos,CDM,MID,63,Radomiak Radom,Polish T-Mobile Ekstraklasa,Portugal,49.25
263839,M. Høyland,CDM,MID,62,Stabæk Fotball,Norwegian Eliteserien,Norway,49.25
262283,A. Rodríguez,CAM,MID,61,Club Atlético Lanús,Argentina Primera División,Argentina,49.25
244550,M. Rakoczy,CAM,MID,59,Cracovia,Polish T-Mobile Ekstraklasa,Poland,49.25
253870,F. Rodríguez,LM,MID,59,Cerro Largo Fútbol Club,Uruguayan Primera División,Uruguay,49.25
259640,W. George,CM,MID,59,KAA Gent,Belgian Jupiler Pro League,Belgium,49.25
264156,M. Cantave,RM,MID,59,AFC Chindia Târgoviște,Romanian Liga I,Haiti,49.25
244294,T. Scully,CM,MID,56,Accrington Stanley,English League One,England,49.25
257932,L. Brooks,RM,MID,56,Melbourne Victory,Australian Hyundai A-League,Australia,49.25
259577,L. Calzadilla,CM,MID,56,Club Atlético de San Luis,Mexican Liga MX,Mexico,49.25
256811,A. George,ST,FWD,52,Birmingham City,English League Championship,England,49.25
208520,H. Sakai,RB,DEF,75,Urawa Red Diamonds,Japanese J. League Division 1,Japan,49.24999999999999
234635,N. Jambor,CM,MID,66,Moreirense FC,Portuguese Liga ZON SAGRES,Croatia,49.24999999999999
246874,R. Gotts,CAM,MID,63,Barrow,English League Two,England,49.24999999999999
192725,M. Le Marchand,CB,DEF,72,RC Strasbourg Alsace,French Ligue 1,France,49.2
230387,Heitinho Zanon,CB,DEF,70,Bahia,Campeonato Brasileiro Série A,Brazil,49.2
204050,S. Vergini,CB,DEF,68,Atlético Tucumán,Argentina Primera División,Argentina,49.2
203862,H. Silva,RB,DEF,67,Defensa y Justicia,Argentina Primera División,Argentina,49.2
232527,D. Schmidt,CB,DEF,67,Club Social y Deportivo Macará,Ecuadorian Serie A,Argentina,49.2
244669,M. Hjulmand,CM,MID,67,Lecce,Italian Serie B,Denmark,49.2
240697,S. Baptiste,CM,MID,66,Brentford,English Premier League,Grenada,49.2
219661,P. Jaroszyński,CB,DEF,65,US Salernitana 1919,Italian Serie A,Poland,49.2
221394,R. Al Mousa,CDM,MID,65,Al Taawoun,Saudi Abdul L. Jameel League,Saudi Arabia,49.2
261016,J. Infante,LB,DEF,65,Platense,Argentina Primera División,Argentina,49.2
229743,A. Deiola,CM,MID,64,Cagliari,Italian Serie A,Italy,49.2
237397,B. Kallman,CB,DEF,64,Minnesota United FC,USA Major League Soccer,United States,49.2
261696,L. Onetto,LM,MID,64,Cerro Largo Fútbol Club,Uruguayan Primera División,Uruguay,49.2
240532,F. Rohner,RM,MID,62,FC Zürich,Swiss Super League,Switzerland,49.2
263703,H. Lawrence,RB,DEF,62,AFC Wimbledon,English League One,England,49.2
259970,I. Neira,CM,MID,61,Montevideo City Torque,Uruguayan Primera División,Uruguay,49.2
247179,L. Müller,CAM,MID,57,SV Darmstadt 98,German 2. Bundesliga,Germany,49.2
256109,T. Ibrahimagić,CM,MID,52,Odense Boldklub,Danish Superliga,Denmark,49.2
241187,L. Geertruida,RB,DEF,76,Feyenoord,Holland Eredivisie,Netherlands,49.199999999999996
194665,S. Ilsanker,CB,DEF,73,Eintracht Frankfurt,German 1. Bundesliga,Austria,49.199999999999996
251613,J. Cáceres,RB,DEF,70,Racing Club,Argentina Primera División,Argentina,49.199999999999996
189776,M. Watkins,ST,FWD,67,Aberdeen,Scottish Premiership,Wales,49.199999999999996
239930,D. Rasak,CDM,MID,66,Wisła Płock,Polish T-Mobile Ekstraklasa,Poland,49.199999999999996
240207,Liu Yang,LB,DEF,66,Shandong Taishan,Chinese Super League,China PR,49.199999999999996
209075,Á. Flores,CM,MID,63,Deportivo La Guaira FC,Venezuelan Primera División,Venezuela,49.199999999999996
244510,M. Hauptmann,RM,MID,61,FSV Zwickau,German 3. Bundesliga,Germany,49.199999999999996
237825,N. Kirby,LM,MID,60,Crystal Palace,English Premier League,England,49.199999999999996
253068,C. Thompson,RM,MID,54,Longford Town,Rep. Ireland Airtricity League,Republic of Ireland,49.199999999999996
243116,J. Smylie,ST,FWD,53,Central Coast Mariners,Australian Hyundai A-League,Australia,49.199999999999996
263387,K. Kouassi,ST,FWD,50,Sutton United,English League Two,England,49.199999999999996
210897,C. Mbemba,CB,DEF,79,FC Porto,Portuguese Liga ZON SAGRES,Congo DR,49.150000000000006
204184,D. Schmidt,RB,DEF,66,SC Cambuur,Holland Eredivisie,Netherlands,49.150000000000006
240675,N. Ngcobo,LW,FWD,62,Kaizer Chiefs,South African Premier Division,South Africa,49.150000000000006
261357,A. Al Radeef,ST,FWD,52,Al Hilal,Saudi Abdul L. Jameel League,Saudi Arabia,49.150000000000006
260535,G. Colli,RM,MID,50,Perth Glory,Australian Hyundai A-League,Australia,49.150000000000006
246284,Óscar Gil,RB,DEF,72,RCD Espanyol de Barcelona,Spain Primera Division,Spain,49.15
213064,F. Calvo,CB,DEF,70,Chicago Fire Football Club,USA Major League Soccer,Costa Rica,49.15
234385,N. Hauptmann,CM,MID,68,1. FC Köln,German 1. Bundesliga,Germany,49.15
182209,M. Beevers,CB,DEF,67,Peterborough United,English League Championship,England,49.15
240196,F. Escobar,CB,DEF,66,AD Alcorcón,Spanish Segunda División,Panama,49.15
259782,J. Fuentes,CDM,MID,66,Carlos A. Mannucci,Peruvian Primera División,Peru,49.15
251912,Z. Ould Khaled,CDM,MID,64,Angers SCO,French Ligue 1,France,49.15
252201,A. Stanilewicz,CM,MID,63,SV Darmstadt 98,German 2. Bundesliga,Poland,49.15
229735,A. Casquete,RM,MID,62,Guayaquil City FC,Ecuadorian Serie A,Ecuador,49.15
255577,Dani Plomer,LM,MID,61,Granada CF,Spain Primera Division,Spain,49.15
253440,A. Yahya,RM,MID,59,Al Nassr,Saudi Abdul L. Jameel League,Saudi Arabia,49.15
263581,J. Rufidis,CDM,MID,58,TSV Havelse,German 3. Bundesliga,Germany,49.15
247115,J. Baccay,LB,DEF,57,Lillestrøm SK,Norwegian Eliteserien,Norway,49.15
255927,D. Pecile,CM,MID,57,Venezia FC,Italian Serie A,Canada,49.15
262444,A. Raicea,RW,FWD,56,FC U Craiova 1948,Romanian Liga I,Romania,49.15
256110,J. Skahan,CM,MID,55,San Jose Earthquakes,USA Major League Soccer,United States,49.15
262756,M. Gumaneh,ST,FWD,55,FC Viktoria 1889 Berlin,German 3. Bundesliga,Germany,49.15
252597,F. Lockett,LM,MID,54,Bolton Wanderers,English League One,England,49.15
240391,Feng Boxuan,RWB,DEF,53,Henan Songshan Longmen FC,Chinese Super League,China PR,49.15
263683,D. Farooq,LM,MID,53,Bengaluru FC,Indian Super League,India,49.15
235432,M. Munetsi,CDM,MID,72,Stade de Reims,French Ligue 1,Zimbabwe,49.14999999999999
232838,I. Christie-Davies,CM,MID,58,Barnsley,English League Championship,Wales,49.14999999999999
246446,T. Pugh,CM,MID,57,Scunthorpe United,English League Two,Wales,49.14999999999999
225793,B. Godfrey,CB,DEF,77,Everton,English Premier League,England,49.1
242835,L. Balerdi,CB,DEF,74,Olympique de Marseille,French Ligue 1,Argentina,49.1
233800,F. Bjørkan,LB,DEF,72,FK Bodø/Glimt,Norwegian Eliteserien,Norway,49.1
247412,A. Pelmard,CB,DEF,70,FC Basel 1893,Swiss Super League,France,49.1
214784,J. Pereyra Díaz,RM,MID,69,Kerala Blasters FC,Indian Super League,Argentina,49.1
229650,C. Gutiérrez,LB,DEF,68,Vancouver Whitecaps FC,USA Major League Soccer,Canada,49.1
205015,J. Grimmer,RB,DEF,67,Wycombe Wanderers,English League One,Scotland,49.1
237742,K. Fukai,CM,MID,67,Hokkaido Consadole Sapporo,Japanese J. League Division 1,Japan,49.1
242209,Á. Rodriguez,CDM,MID,67,Centro Atlético Fénix,Uruguayan Primera División,Uruguay,49.1
233442,J. Osei-Tutu,RB,DEF,66,Nottingham Forest,English League Championship,England,49.1
243904,I. Pherai,LM,MID,66,Borussia Dortmund II,German 3. Bundesliga,Netherlands,49.1
260815,Arnau Martínez,CB,DEF,66,Girona FC,Spanish Segunda División,Spain,49.1
208309,I. Cissé,CDM,MID,65,Seraing,Belgian Jupiler Pro League,Guinea,49.1
243773,K. Ludewig,RWB,DEF,65,FC Red Bull Salzburg,Austrian Football Bundesliga,Germany,49.1
254912,A. Souper,CAM,MID,65,CD Antofagasta,Chilian Campeonato Nacional,United States,49.1
242240,L. D'Arrigo,CDM,MID,64,Adelaide United,Australian Hyundai A-League,Australia,49.1
205019,J. Caprice,RWB,DEF,63,Exeter City,English League Two,England,49.1
229163,C. Slattery,CDM,MID,62,Motherwell,Scottish Premiership,England,49.1
247822,J. Nisbet,RM,MID,62,Central Coast Mariners,Australian Hyundai A-League,Australia,49.1
260061,J. Orozco,ST,FWD,61,Deportivo Táchira FC,Venezuelan Primera División,Venezuela,49.1
261483,G. Vargas,LM,MID,61,AC Mineros de Guayana,Venezuelan Primera División,Venezuela,49.1
261435,Y. Amyn,LM,MID,60,Viktoria Köln,German 3. Bundesliga,Germany,49.1
255755,J. de Vries,RM,MID,58,Venezia FC,Italian Serie A,United States,49.1
227970,Wang Peng,CM,MID,57,Changchun Yatai FC,Chinese Super League,China PR,49.1
243634,S. Kodama,LM,MID,57,Nagoya Grampus,Japanese J. League Division 1,Japan,49.1
256738,A. Jatta,ST,FWD,57,Viborg FF,Danish Superliga,Gambia,49.1
256713,C. Mochrie,CAM,MID,56,Dundee United,Scottish Premiership,Scotland,49.1
257793,R. Richards,LW,FWD,54,West Bromwich Albion,English League Championship,England,49.1
204210,F. Gardoș,CB,DEF,66,FC Academica Clinceni,Romanian Liga I,Romania,49.099999999999994
262299,Rubén,CB,DEF,66,UD Ibiza,Spanish Segunda División,Spain,49.099999999999994
258093,M. Manhoef,LWB,DEF,65,Vitesse,Holland Eredivisie,Netherlands,49.099999999999994
238649,D. Frick,CB,DEF,64,FSV Zwickau,German 3. Bundesliga,Germany,49.099999999999994
243876,M. Frøkjær-Jensen,LM,MID,64,Odense Boldklub,Danish Superliga,Denmark,49.099999999999994
206081,R. Hall-Johnson,RWB,DEF,63,Wrexham AFC,English National League,England,49.099999999999994
254284,D. Krezic,LM,MID,63,Varbergs BoIS FC,Swedish Allsvenskan,North Macedonia,49.099999999999994
256787,K. Chapelle,RM,MID,55,AJ Auxerre,French Ligue 2,France,49.099999999999994
210625,K. Mbabu,RB,DEF,79,VfL Wolfsburg,German 1. Bundesliga,Switzerland,49.050000000000004
245648,Y. Tolosa,LM,MID,62,Deportivo Cali,Colombian Liga Postobón,Colombia,49.050000000000004
260427,J. Marchand,CM,MID,57,Pachuca,Mexican Liga MX,Mexico,49.050000000000004
222994,M. Nakamba,CDM,MID,75,Aston Villa,English Premier League,Zimbabwe,49.05
190666,M. Gulde,CB,DEF,73,Sport-Club Freiburg,German 1. Bundesliga,Germany,49.05
232437,F. Ricca,LB,DEF,73,Club Brugge KV,Belgian Jupiler Pro League,Uruguay,49.05
199781,R. Métanire,RB,DEF,72,Minnesota United FC,USA Major League Soccer,Madagascar,49.05
226662,B. Nieuwkoop,RB,DEF,72,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,Netherlands,49.05
256780,M. Dárdai,CB,DEF,69,Hertha BSC,German 1. Bundesliga,Germany,49.05
233887,J. Chicco,CDM,MID,66,Club Atlético Sarmiento,Argentina Primera División,Argentina,49.05
240319,T. Tillman,CM,MID,65,SpVgg Greuther Fürth,German 1. Bundesliga,Germany,49.05
198073,A. Martin,CB,DEF,63,Port Vale,English League Two,England,49.05
248772,J. Van Hecke,CAM,MID,63,KV Mechelen,Belgian Jupiler Pro League,Belgium,49.05
251811,J. ter Heide,CDM,MID,63,SC Cambuur,Holland Eredivisie,Netherlands,49.05
165110,A. Scarlatache,CB,DEF,62,CS Mioveni,Romanian Liga I,Romania,49.05
237506,C. Owens,CM,MID,61,Queens Park Rangers,English League Championship,Northern Ireland,49.05
258644,O. Sijarić,CAM,MID,61,FC Erzgebirge Aue,German 2. Bundesliga,Montenegro,49.05
219272,S. Bonecki,CM,MID,60,Bruk-Bet Termalica Nieciecza,Polish T-Mobile Ekstraklasa,Poland,49.05
240650,R. Najjarine,CAM,MID,60,Western Sydney Wanderers,Australian Hyundai A-League,Australia,49.05
260382,S. Flores,CM,MID,60,Club Deportivo Guadalajara,Mexican Liga MX,Mexico,49.05
198109,C. Anene,ST,FWD,59,Sandefjord Fotball,Norwegian Eliteserien,Norway,49.05
241396,J. Morton,CM,MID,59,Bristol City,English League Championship,England,49.05
252749,P. Akono,CDM,MID,59,KAS Eupen,Belgian Jupiler Pro League,Cameroon,49.05
263662,S. González,CM,MID,59,Club Atlético de San Luis,Mexican Liga MX,Mexico,49.05
226859,J. Thomson,CDM,MID,58,Derry City,Rep. Ireland Airtricity League,Scotland,49.05
260883,B. Bermingham,LM,MID,57,Drogheda United,Rep. Ireland Airtricity League,Republic of Ireland,49.05
255618,Gao Xiang,RW,FWD,49,Qingdao FC,Chinese Super League,China PR,49.05
194201,P. Jansson,CB,DEF,75,Brentford,English Premier League,Sweden,49.0
220087,Fabrício Baiano,CDM,MID,71,Çaykur Rizespor,Turkish Süper Lig,Brazil,49.0
203485,T. Kongolo,CB,DEF,70,Fulham,English League Championship,Netherlands,49.0
236997,Cris Salvador,CDM,MID,69,SD Huesca,Spanish Segunda División,Spain,49.0
243473,F. Karačić,RB,DEF,68,,,Australia,49.0
244474,M. Bordeianu,CM,MID,68,CFR Cluj,Romanian Liga I,Romania,49.0
197831,J. Davidson,LWB,DEF,66,Melbourne Victory,Australian Hyundai A-League,Australia,49.0
232540,R. Takahashi,LM,MID,65,Shonan Bellmare,Japanese J. League Division 1,Japan,49.0
239492,S. Bösel,RB,DEF,65,1. FC Saarbrücken,German 3. Bundesliga,Germany,49.0
247721,T. Raschl,CM,MID,65,Borussia Dortmund,German 1. Bundesliga,Germany,49.0
224447,G. Jones,RB,DEF,64,Bolton Wanderers,English League One,Wales,49.0
242618,Y. Kagawa,LM,MID,64,Oita Trinita,Japanese J. League Division 1,Japan,49.0
258146,M. Rundić,CB,DEF,62,Raków Częstochowa,Polish T-Mobile Ekstraklasa,Serbia,49.0
258841,A. Apostolopoulos,LB,DEF,62,Olympiacos CFP,Greek Super League,Greece,49.0
256819,I. Abdulrazak,RW,FWD,61,IFK Norrköping,Swedish Allsvenskan,Nigeria,49.0
228195,P. Das,RM,MID,60,ATK Mohun Bagan FC,Indian Super League,India,49.0
257183,J. Stark,CM,MID,59,1. FC Heidenheim 1846,German 2. Bundesliga,Germany,49.0
260892,J. Nshimirimana,CDM,MID,59,Yeni Malatyaspor,Turkish Süper Lig,Burundi,49.0
264506,J. Smith,CDM,MID,59,OGC Nice,French Ligue 1,Canada,49.0
257294,S. Hopeau,RM,MID,55,Seattle Sounders FC,USA Major League Soccer,United States,49.0
255836,M. Al Abdulmunem,ST,FWD,53,Al Fayha,Saudi Abdul L. Jameel League,Saudi Arabia,49.0
255918,Lee Ji Yong,RM,MID,53,Pohang Steelers,Korean K League 1,Korea Republic,49.0
244715,T. Perry,CAM,MID,61,Cheltenham Town,English League One,England,48.99999999999999
235088,Luis Pérez,RB,DEF,73,Real Valladolid CF,Spanish Segunda División,Spain,48.95
189709,Alcalá,CB,DEF,71,FC Cartagena,Spanish Segunda División,Spain,48.95
199191,D. Appiah,RB,DEF,71,FC Nantes,French Ligue 1,France,48.95
194841,M. Paniagua,CDM,MID,70,Guaireña FC,Paraguayan Primera División,Paraguay,48.95
213332,Bressan,CB,DEF,70,FC Dallas,USA Major League Soccer,Brazil,48.95
250858,P. Ciss,CDM,MID,70,Rayo Vallecano,Spain Primera Division,Senegal,48.95
234925,K. Pierie,CB,DEF,67,FC Twente,Holland Eredivisie,Netherlands,48.95
241566,N. Gallardo,LB,DEF,66,Club Atlético Colón,Argentina Primera División,Argentina,48.95
264457,C. Yanis,RM,MID,65,Real Zaragoza,Spanish Segunda División,Panama,48.95
232718,Y. Takahashi,CM,MID,62,Sagan Tosu,Japanese J. League Division 1,Japan,48.95
255393,Mario Rodríguez,LM,MID,62,Warta Poznań,Polish T-Mobile Ekstraklasa,Spain,48.95
240939,D. Beyreuther,LB,DEF,61,FC Viktoria 1889 Berlin,German 3. Bundesliga,Germany,48.95
260911,G. Barber,RM,MID,57,Sporting Kansas City,USA Major League Soccer,United States,48.95
248856,D. Leyva,CDM,MID,56,Seattle Sounders FC,USA Major League Soccer,United States,48.95
224287,K. Simon,LM,MID,54,Drogheda United,Rep. Ireland Airtricity League,Montserrat,48.95
234569,Florentino,CDM,MID,74,Getafe CF,Spain Primera Division,Portugal,48.949999999999996
236600,J. Tanganga,RB,DEF,74,Tottenham Hotspur,English Premier League,England,48.949999999999996
223905,P. Ng,RWB,DEF,70,Cardiff City,English League Championship,England,48.949999999999996
241810,Chumi,CB,DEF,67,Unión Deportiva Almería,Spanish Segunda División,Spain,48.949999999999996
252073,F. Bilbija,LM,MID,65,FC Ingolstadt 04,German 2. Bundesliga,Germany,48.949999999999996
215494,J. Daniels,LM,MID,63,Shrewsbury Town,English League One,Republic of Ireland,48.949999999999996
244858,N. Hahn,CDM,MID,63,FK Austria Wien,Austrian Football Bundesliga,Austria,48.949999999999996
258360,Júlio Romão,CDM,MID,62,Santa Clara,Portuguese Liga ZON SAGRES,Brazil,48.949999999999996
263398,P. Sciortino,CDM,MID,61,Olympique de Marseille,French Ligue 1,France,48.949999999999996
262246,B. Zynek,LM,MID,56,Wisła Płock,Polish T-Mobile Ekstraklasa,Poland,48.949999999999996
263859,Pedro Lubamba,LW,FWD,55,Royale Union Saint-Gilloise,Belgian Jupiler Pro League,Angola,48.949999999999996
262966,R. Castillo,CM,MID,53,Puebla FC,Mexican Liga MX,Mexico,48.949999999999996
253154,O. van Hattum,RW,FWD,51,Wellington Phoenix,Australian Hyundai A-League,New Zealand,48.949999999999996
261431,A. Bayew,RW,FWD,51,Western United FC,Australian Hyundai A-League,Australia,48.949999999999996
201707,A. Fiola,RB,DEF,69,,,Hungary,48.900000000000006
226705,D. Atanga,RM,MID,66,KV Oostende,Belgian Jupiler Pro League,Ghana,48.900000000000006
209673,D. Dessoleil,CB,DEF,73,Royal Antwerp FC,Belgian Jupiler Pro League,Belgium,48.9
247458,Álex Sola,LM,MID,70,Real Sociedad B,Spanish Segunda División,Spain,48.9
253218,A. Espínola,RB,DEF,70,Club Cerro Porteño,Paraguayan Primera División,Paraguay,48.9
234716,J. Attamah,CDM,MID,69,Yukatel Kayserispor,Turkish Süper Lig,Ghana,48.9
256781,L. Netz,LB,DEF,68,Borussia Mönchengladbach,German 1. Bundesliga,Germany,48.9
260377,A. Mulet,CM,MID,67,Vélez Sarsfield,Argentina Primera División,Argentina,48.9
188917,J. Skjelvik,LB,DEF,65,Odense Boldklub,Danish Superliga,Norway,48.9
203292,O. Turton,RWB,DEF,65,Huddersfield Town,English League Championship,England,48.9
257058,M. Müller,LB,DEF,63,1. FC Saarbrücken,German 3. Bundesliga,Germany,48.9
263620,R. Lavia,CDM,MID,62,Manchester City,English Premier League,Belgium,48.9
228072,Qi Tianyu,RB,DEF,61,Shandong Taishan,Chinese Super League,China PR,48.9
244179,N. Niemann,CAM,MID,61,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Germany,48.9
240747,A. Denny,CDM,MID,59,Salford City,English League Two,England,48.9
221867,J. Stobbs,RWB,DEF,58,Oldham Athletic,English League Two,England,48.9
262632,V. Cherny,CAM,MID,58,DSC Arminia Bielefeld,German 1. Bundesliga,Russia,48.9
264574,C. Rojas,LB,DEF,57,Deportivo La Guaira FC,Venezuelan Primera División,Venezuela,48.9
251371,N. Jaby,CDM,MID,56,Clermont Foot 63,French Ligue 1,France,48.9
261119,F. Koperski,CAM,MID,52,Lechia Gdańsk,Polish T-Mobile Ekstraklasa,Poland,48.9
262034,R. Mahon,LW,FWD,48,Bohemian FC,Rep. Ireland Airtricity League,Republic of Ireland,48.9
247150,A. Vigo,RB,DEF,73,River Plate,Argentina Primera División,Argentina,48.89999999999999
230389,Édundo Oliveira,CB,DEF,72,RB Bragantino,Campeonato Brasileiro Série A,Brazil,48.89999999999999
205973,V. Sané,CB,DEF,64,SK Brann,Norwegian Eliteserien,Senegal,48.89999999999999
204935,J. Pickford,GK,GK,83,Everton,English Premier League,England,48.85
229558,D. Upamecano,CB,DEF,82,FC Bayern München,German 1. Bundesliga,France,48.85
223033,Jorge Meré,CB,DEF,72,1. FC Köln,German 1. Bundesliga,Spain,48.85
240671,Y. Çetin,CB,DEF,71,Hellas Verona,Italian Serie A,Turkey,48.85
228894,J. Ward,RWB,DEF,68,Peterborough United,English League Championship,England,48.85
221756,Lee Gwang Hyeok,RM,MID,66,Pohang Steelers,Korean K League 1,Korea Republic,48.85
204790,S. Auer,CDM,MID,65,FC Flyeralarm Admira,Austrian Football Bundesliga,Austria,48.85
236627,J. Kade,CM,MID,65,SG Dynamo Dresden,German 2. Bundesliga,Germany,48.85
231535,C. Borthwick-Jackson,LB,DEF,64,Burton Albion,English League One,England,48.85
229800,R. Sharahili,CDM,MID,63,Abha Club,Saudi Abdul L. Jameel League,Saudi Arabia,48.85
240388,N. Perry,LM,MID,63,Östersunds FK,Swedish Allsvenskan,Sweden,48.85
241963,H. Al Ghamdi,CM,MID,59,Ettifaq FC,Saudi Abdul L. Jameel League,Saudi Arabia,48.85
244494,F. Delaveris,LW,FWD,59,SK Brann,Norwegian Eliteserien,Norway,48.85
241464,Pau Torres,CB,DEF,82,Villarreal CF,Spain Primera Division,Spain,48.849999999999994
258407,B. Soppy,RB,DEF,68,Udinese Calcio,Italian Serie A,France,48.849999999999994
223044,G. Cansev,CB,DEF,64,Altay SK,Turkish Süper Lig,Turkey,48.849999999999994
252225,K. Kubica,CDM,MID,63,Górnik Zabrze,Polish T-Mobile Ekstraklasa,Poland,48.849999999999994
263468,Y. Kechta,CDM,MID,57,Le Havre AC,French Ligue 2,Morocco,48.849999999999994
226434,R. García,CB,DEF,69,Club Nacional de Football,Uruguayan Primera División,Uruguay,48.800000000000004
228058,L. Gugganig,CB,DEF,65,VfL Osnabrück,German 3. Bundesliga,Austria,48.800000000000004
219486,P. Brough,LWB,DEF,63,Barrow,English League Two,England,48.800000000000004
255194,H. Calderón,CM,MID,63,Aragua Fútbol Club,Venezuelan Primera División,Venezuela,48.800000000000004
257181,M. Ramusović,CDM,MID,59,1. FC Heidenheim 1846,German 2. Bundesliga,Bosnia and Herzegovina,48.800000000000004
263426,S. Faraj,CM,MID,56,FC Sochaux-Montbéliard,French Ligue 2,Algeria,48.800000000000004
