sofifa_id,short_name,primary_position,overall,club_name,league_name,nationality_name,GPS
257996,D. Bokov,GK,55,PFC CSKA Moscow,Russian Premier League,Russia,54.85000000000001
244553,M. Köstenbauer,GK,55,SK Austria Klagenfurt,Austrian Football Bundesliga,Austria,54.85
261731,J. Bevan,GK,55,Shrewsbury Town,English League One,England,54.85
263674,L. Hawryluk,GK,57,SV Waldhof Mannheim 07,German 3. Bundesliga,Germany,54.800000000000004
243012,B. Niezgoda,GK,54,Jagiellonia Białystok,Polish T-Mobile Ekstraklasa,Poland,54.800000000000004
255178,E. Lopez,GK,54,LA Galaxy,USA Major League Soccer,United States,54.800000000000004
259549,M. Ballesteros,GK,56,Universidad Católica,Chilian Campeonato Nacional,Chile,54.75
247121,L. Barraza,GK,57,New York City FC,USA Major League Soccer,United States,54.7
246417,A. Patterson,GK,55,Sunderland,English League One,England,54.699999999999996
260169,T. Troost,GK,55,Feyenoord,Holland Eredivisie,Netherlands,54.699999999999996
259279,B. Sunderland,GK,54,FC Cincinnati,USA Major League Soccer,United States,54.60000000000001
240838,B. Wade,GK,56,Rochdale,English League Two,England,54.6
208932,A. Al Shammari,GK,55,Abha Club,Saudi Abdul L. Jameel League,Saudi Arabia,54.6
235806,G. Satalino,GK,55,U.S. Sassuolo Calcio,Italian Serie A,Italy,54.6
257892,A. Pavlesic,GK,55,Sydney FC,Australian Hyundai A-League,Australia,54.6
263301,Victores,GK,55,CD Leganés,Spanish Segunda División,Spain,54.599999999999994
166713,B. Murphy,GK,56,St. Patrick's Athletic,Rep. Ireland Airtricity League,Republic of Ireland,54.550000000000004
232149,M. Connor,GK,56,Waterford FC,Rep. Ireland Airtricity League,Republic of Ireland,54.550000000000004
260829,A. Abibi,GK,56,Dundalk FC,Rep. Ireland Airtricity League,Albania,54.550000000000004
233505,R. Sandford,GK,55,Millwall,English League Championship,England,54.550000000000004
248301,K. Singh,GK,54,Odisha FC,Indian Super League,India,54.55
226450,M. Awaji,GK,56,Al Tai,Saudi Abdul L. Jameel League,Saudi Arabia,54.5
247033,W. Jakobsson,GK,56,IFK Norrköping,Swedish Allsvenskan,Sweden,54.5
261027,I. Lysgård,GK,56,Mjøndalen IF,Norwegian Eliteserien,Norway,54.5
261159,M. Beernaert,GK,54,SV Zulte Waregem,Belgian Jupiler Pro League,Belgium,54.45
256557,A. Santander,GK,55,Club de Deportes Cobresal,Chilian Campeonato Nacional,Chile,54.449999999999996
250957,M. Wagner,GK,54,Türkgücü München,German 3. Bundesliga,Germany,54.449999999999996
251465,A. Lyska,GK,55,SV Wehen Wiesbaden,German 3. Bundesliga,Germany,54.4
256108,A. Rojo,GK,55,Unión La Calera,Chilian Campeonato Nacional,Chile,54.4
261544,J. Villafuerte,GK,55,Club Social y Deportivo Macará,Ecuadorian Serie A,Ecuador,54.4
254962,D. Callender,GK,54,Inter Miami CF,USA Major League Soccer,United States,54.300000000000004
256034,A. Rodriguez,GK,54,Colorado Rapids,USA Major League Soccer,United States,54.3
138431,R. Brush,GK,55,Sligo Rovers,Rep. Ireland Airtricity League,England,54.25000000000001
256529,V. Bernedo,GK,55,Universidad Católica,Chilian Campeonato Nacional,Chile,54.25000000000001
258688,Lluis Andreu,GK,56,Elche CF,Spain Primera Division,Spain,54.25
263315,L. Schulz,GK,56,SpVgg Greuther Fürth,German 1. Bundesliga,Finland,54.25
239320,B. House,GK,55,Sutton United,English League Two,England,54.25
259089,M. Richter,GK,54,FC Würzburger Kickers,German 3. Bundesliga,Germany,54.25
261968,L. Schulze-Kökelsum,GK,54,Eintracht Braunschweig,German 3. Bundesliga,Germany,54.25
253371,T. Schlitter,GK,56,1. FC Magdeburg,German 3. Bundesliga,Germany,54.2
260106,G. Singh,GK,54,Hyderabad FC,Indian Super League,India,54.2
247058,T. Hendriks,GK,55,Fortuna Sittard,Holland Eredivisie,Netherlands,54.150000000000006
258879,M. Pußwald,GK,54,TSV Egger Glas Hartberg,Austrian Football Bundesliga,Austria,54.150000000000006
232473,H. Shiota,GK,57,Urawa Red Diamonds,Japanese J. League Division 1,Japan,54.15
255004,T. Andersson,GK,55,Kalmar FF,Swedish Allsvenskan,Sweden,54.15
248597,D. Quintero,GK,56,América de Cali,Colombian Liga Postobón,Colombia,54.1
252505,J. Grobelny,GK,55,Warta Poznań,Polish T-Mobile Ekstraklasa,Poland,54.1
254792,M. Al Mahasna,GK,55,Damac FC,Saudi Abdul L. Jameel League,Saudi Arabia,54.1
244809,M. Dewhurst,GK,55,Sheffield United,English League Championship,England,54.050000000000004
258780,P. Löhr,GK,55,Karlsruher SC,German 2. Bundesliga,Germany,54.050000000000004
245425,N. James,GK,54,Newcastle Jets,Australian Hyundai A-League,Australia,54.050000000000004
261577,A. Rodríguez,GK,55,Deportivo Cali,Colombian Liga Postobón,Panama,54.00000000000001
241327,Chen Wei,GK,54,Shanghai Port FC,Chinese Super League,China PR,54.0
240531,M. Al Baqawi,GK,53,Al Taawoun,Saudi Abdul L. Jameel League,Saudi Arabia,54.0
264413,M. Al Hurayji,GK,53,Al Raed,Saudi Abdul L. Jameel League,Saudi Arabia,54.0
211258,H. Al Nahedh,GK,55,Al Batin,Saudi Abdul L. Jameel League,Saudi Arabia,53.95
243213,S. Al Wehimid,GK,54,Al Ittihad,Saudi Abdul L. Jameel League,Saudi Arabia,53.95
254830,T. Galjé,GK,55,Seraing,Belgian Jupiler Pro League,Belgium,53.89999999999999
258248,D. Krzysztofek,GK,54,Pogoń Szczecin,Polish T-Mobile Ekstraklasa,Poland,53.85000000000001
244943,E. Bilen,GK,54,Göztepe SK,Turkish Süper Lig,Turkey,53.85
243020,O. Paz,GK,53,Club Universidad Nacional,Mexican Liga MX,Mexico,53.85
260714,P. Zvar,GK,54,Mjällby AIF,Swedish Allsvenskan,Sweden,53.800000000000004
233264,J. Thompson,GK,54,FC Midtjylland,Danish Superliga,Northern Ireland,53.8
247434,L. Pöhls,GK,55,Shamrock Rovers,Rep. Ireland Airtricity League,Germany,53.75000000000001
263057,T. Silić,GK,55,Hajduk Split,Croatian Prva HNL,Croatia,53.75
262999,L. Becker,GK,54,SV Wehen Wiesbaden,German 3. Bundesliga,Germany,53.75
257475,Shi Chenglong,GK,55,Henan Songshan Longmen FC,Chinese Super League,China PR,53.7
257742,B. Preda,GK,55,CS Mioveni,Romanian Liga I,Romania,53.7
259149,E. Canpolat,GK,55,Kasimpaşa SK,Turkish Süper Lig,Germany,53.7
240339,J. Granlund,GK,54,Sandefjord Fotball,Norwegian Eliteserien,Norway,53.7
252538,L. Otto,GK,54,1. FC Kaiserslautern,German 3. Bundesliga,Germany,53.7
256323,K. Molefe,GK,52,Kaizer Chiefs,South African Premier Division,South Africa,53.7
262931,T. Ernst,GK,54,VfL Bochum 1848,German 1. Bundesliga,Germany,53.65
263137,D. Skubl,GK,54,RZ Pellets Wolfsberger AC,Austrian Football Bundesliga,Austria,53.65
261375,L. Bergström,GK,54,Chelsea,English Premier League,Finland,53.60000000000001
255921,P. Urminsky,GK,55,St. Mirren,Scottish Premiership,Slovakia,53.6
260967,A. Păun,GK,54,FC Academica Clinceni,Romanian Liga I,Romania,53.6
263967,N. Defreitas-Hansen,GK,54,Swansea City,English League Championship,Denmark,53.6
259973,P. Boer,GK,54,Roma,Italian Serie A,Italy,53.599999999999994
248830,J. Wendlinger,GK,55,SV Ried,Austrian Football Bundesliga,Austria,53.55000000000001
251789,P. Martin,GK,54,Waterford FC,Rep. Ireland Airtricity League,Republic of Ireland,53.550000000000004
262059,J. Silva,GK,55,Cerro Largo Fútbol Club,Uruguayan Primera División,Uruguay,53.5
245467,J. Szpaderski,GK,54,Radomiak Radom,Polish T-Mobile Ekstraklasa,Poland,53.5
262707,L. Klußmann,GK,54,Borussia Dortmund II,German 3. Bundesliga,Germany,53.5
260472,Kim Ye Ji,GK,53,Jeju United FC,Korean K League 1,Korea Republic,53.5
233689,J. Lindgren,GK,55,IFK Norrköping,Swedish Allsvenskan,Sweden,53.45
252659,Kim Dong Heon,GK,55,Incheon United FC,Korean K League 1,Korea Republic,53.45
262322,N. Noll,GK,55,TSG Hoffenheim,German 1. Bundesliga,Germany,53.45
257741,V. Sima,GK,54,CS Mioveni,Romanian Liga I,Romania,53.45
260305,H. Mociu,GK,54,AFC UTA Arad,Romanian Liga I,Romania,53.45
258962,Long Wenhao,GK,53,Guangzhou City,Chinese Super League,China PR,53.45
264112,D. Remie,GK,55,Feyenoord,Holland Eredivisie,Netherlands,53.400000000000006
241401,S. Moloney,GK,54,Barrow,English League Two,England,53.400000000000006
264133,H. Valdimarsson,GK,53,IF Elfsborg,Swedish Allsvenskan,Iceland,53.400000000000006
259718,F. Gebhardt,GK,52,FC Basel 1893,Swiss Super League,Germany,53.400000000000006
260548,J. Dewsnup,GK,55,Real Salt Lake,USA Major League Soccer,United States,53.4
261467,R. Márquez,GK,55,Academia Puerto Cabello,Venezuelan Primera División,Venezuela,53.35000000000001
254811,T. Collins,GK,55,Scunthorpe United,English League Two,England,53.35
247077,A. Saipi,GK,54,FC Lugano,Swiss Super League,Switzerland,53.35
262802,A. Kostrzewski,GK,54,Górnik Łęczna,Polish T-Mobile Ekstraklasa,Poland,53.35
233681,Liu Shibo,GK,54,Guangzhou FC,Chinese Super League,China PR,53.300000000000004
236919,N. Suman,GK,54,Macarthur FC,Australian Hyundai A-League,Australia,53.300000000000004
240592,B. James,GK,54,Middlesbrough,English League Championship,England,53.300000000000004
263629,C. Rodas,GK,56,Pachuca,Mexican Liga MX,Mexico,53.3
263667,A. Cruz,GK,56,Club Universidad Nacional,Mexican Liga MX,Mexico,53.3
263961,D. Khudyakov,GK,55,FC Lokomotiv Moscow,Russian Premier League,Russia,53.3
248404,V. Neacșu,GK,53,FC Voluntari,Romanian Liga I,Romania,53.25000000000001
241542,C. McCabe,GK,54,Drogheda United,Rep. Ireland Airtricity League,Republic of Ireland,53.2
261931,Wei Minzhe,GK,54,Shenzhen FC,Chinese Super League,China PR,53.2
263706,M. Chiacig,GK,54,Royal Charleroi S.C.,Belgian Jupiler Pro League,Belgium,53.2
262846,Ș. Dobre,GK,53,FC Academica Clinceni,Romanian Liga I,Romania,53.2
263827,L. Zbinden,GK,53,BSC Young Boys,Swiss Super League,Switzerland,53.2
233407,Li Guanxi,GK,52,Shandong Taishan,Chinese Super League,China PR,53.199999999999996
242983,J. McCracken,GK,54,Norwich City,English Premier League,Scotland,53.15
244712,K. Silva,GK,54,Toronto FC,USA Major League Soccer,United States,53.05
239727,R. Díaz,GK,53,Gallos Blancos de Querétaro,Mexican Liga MX,Mexico,53.05
257568,S. Tangvik,GK,53,Rosenborg BK,Norwegian Eliteserien,Norway,53.05
252699,M. Freke,GK,53,Brisbane Roar,Australian Hyundai A-League,Australia,53.00000000000001
262995,R. Schabbing,GK,55,MSV Duisburg,German 3. Bundesliga,Germany,53.0
254978,Seo Ju Hwan,GK,54,Ulsan Hyundai FC,Korean K League 1,Korea Republic,52.900000000000006
257854,J. Newman,GK,53,Dundee United,Scottish Premiership,Scotland,52.900000000000006
248182,H. Sveijer,GK,54,IK Sirius,Swedish Allsvenskan,Sweden,52.9
257469,J. Carney,GK,53,Sunderland,English League One,England,52.9
243158,L. Wahlstedt,GK,54,Odds BK,Norwegian Eliteserien,Sweden,52.85000000000001
262807,J. Nowaczek,GK,54,Górnik Łęczna,Polish T-Mobile Ekstraklasa,Poland,52.85000000000001
248291,N. Kumar,GK,54,FC Goa,Indian Super League,India,52.85
259729,P. Lachenpa,GK,52,Mumbai City FC,Indian Super League,India,52.800000000000004
264242,N. van Haveren,GK,55,Vitesse,Holland Eredivisie,Netherlands,52.8
263660,D. Urtiaga,GK,53,Club Atlético de San Luis,Mexican Liga MX,Mexico,52.7
259383,E. Omeragic,GK,53,Servette FC,Swiss Super League,Switzerland,52.699999999999996
240460,B. Al Bahrani,GK,54,Al Fateh,Saudi Abdul L. Jameel League,Saudi Arabia,52.650000000000006
261645,P. Moser,GK,52,SV Ried,Austrian Football Bundesliga,Austria,52.65
224555,Xu Jiamin,GK,53,Dalian Professional Football Club,Chinese Super League,China PR,52.6
227969,Zhao Shi,GK,52,Qingdao FC,Chinese Super League,China PR,52.6
252872,M. Al Ghamdi,GK,53,Al Hazem,Saudi Abdul L. Jameel League,Saudi Arabia,52.599999999999994
243299,M. Nelson,GK,54,Houston Dynamo,USA Major League Soccer,United States,52.550000000000004
257999,G. Székely,GK,52,TSV 1860 München,German 3. Bundesliga,Hungary,52.55
263092,P. Schermer,GK,53,WSG Tirol,Austrian Football Bundesliga,Austria,52.5
260154,G. Bellagambi,GK,54,Huddersfield Town,English League Championship,England,52.4
262862,P. Loretz,GK,51,FC Luzern,Swiss Super League,Switzerland,52.4
242086,M. Sutton,GK,53,Melbourne City FC,Australian Hyundai A-League,Australia,52.35000000000001
256609,J. Guadagno,GK,53,F.C. København,Danish Superliga,Italy,52.35000000000001
259370,L. Webb,GK,53,Swansea City,English League Championship,Wales,52.349999999999994
262914,S. Simons,GK,53,Carlisle United,English League Two,England,52.349999999999994
259469,J. Ægidius,GK,52,Brøndby IF,Danish Superliga,Denmark,52.25000000000001
263867,A. Al Sanbi,GK,52,Al Ahli,Saudi Abdul L. Jameel League,Saudi Arabia,52.199999999999996
257921,A. Gülstorff,GK,52,FC Nordsjælland,Danish Superliga,Denmark,52.099999999999994
242853,S. Brynn,GK,53,Middlesbrough,English League Championship,England,52.050000000000004
244817,D. Szczepaniak,GK,53,Wrexham AFC,English National League,Poland,52.050000000000004
262965,A. Sánchez,GK,51,Club Atlético de San Luis,Mexican Liga MX,Mexico,52.050000000000004
252995,V. Torop,GK,53,PFC CSKA Moscow,Russian Premier League,Russia,52.05
248324,P. Kumar,GK,52,Jamshedpur FC,Indian Super League,India,51.949999999999996
247176,L. McNicholas,GK,52,Sligo Rovers,Rep. Ireland Airtricity League,Republic of Ireland,51.9
253065,P. Gill,GK,53,Kerala Blasters FC,Indian Super League,India,51.85
259622,H. Landivar,GK,53,Club The Strongest,Liga de Fútbol Profesional Boliviano,Bolivia,51.85
253398,M. Ulla,GK,53,Stabæk Fotball,Norwegian Eliteserien,Norway,51.75
245610,A. Kıvanç,GK,52,İstanbul Başakşehir FK,Turkish Süper Lig,Turkey,51.75
259596,J. Keeley,GK,53,St. Patrick's Athletic,Rep. Ireland Airtricity League,Republic of Ireland,51.7
222612,M. Kelly,GK,53,Longford Town,Rep. Ireland Airtricity League,Republic of Ireland,51.65
256463,B. Grawe,GK,52,SV Sandhausen,German 2. Bundesliga,Germany,51.6
261914,Ci Henglong,GK,52,Changchun Yatai FC,Chinese Super League,China PR,51.6
263407,E. Mago,GK,53,Standard de Liège,Belgian Jupiler Pro League,Morocco,51.55
258409,R. Pop,GK,53,AFC Chindia Târgoviște,Romanian Liga I,Romania,51.50000000000001
231618,H. Wright,GK,52,Fleetwood Town,English League One,England,51.5
248214,A. Poplevchenkov,GK,52,Spartak Moskva,Russian Premier League,Russia,51.5
260702,L. Jackson,GK,52,Sheffield Wednesday,English League One,England,51.49999999999999
259987,M. Ellborg,GK,52,Malmö FF,Swedish Allsvenskan,Sweden,51.45
263712,M. Mastil,GK,52,FC Lausanne-Sport,Swiss Super League,France,51.45
264497,J. Torrance,GK,52,Salford City,English League Two,England,51.45
259006,Hu Haoran,GK,51,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,51.400000000000006
263986,W. Pulisic,GK,53,Austin FC,USA Major League Soccer,United States,51.35000000000001
245435,R. Al Najjar,GK,52,Al Ittihad,Saudi Abdul L. Jameel League,Saudi Arabia,51.35000000000001
248256,M. Sanyor,GK,52,Al Raed,Saudi Abdul L. Jameel League,Saudi Arabia,51.35000000000001
263399,M. Nazaretian,GK,52,Olympique de Marseille,French Ligue 1,Armenia,51.35000000000001
228948,S. Ghosh,GK,51,NorthEast United FC,Indian Super League,India,51.35000000000001
264282,K. Danielewicz,GK,52,Oldham Athletic,English League Two,Poland,51.349999999999994
263091,M. Boruc,GK,52,Śląsk Wrocław,Polish T-Mobile Ekstraklasa,Poland,51.3
248683,D. Skretteberg,GK,52,Strømsgodset IF,Norwegian Eliteserien,Norway,51.25
263331,J. Chapman,GK,52,Rotherham United,English League One,England,51.25
256879,G. Leijon,GK,52,Örebro SK,Swedish Allsvenskan,Sweden,51.199999999999996
256387,Heo Ja Woong,GK,52,Seongnam FC,Korean K League 1,Korea Republic,51.1
263598,A. Ahlin,GK,52,IK Sirius,Swedish Allsvenskan,Sweden,51.1
260146,L. Sharma,GK,50,Bengaluru FC,Indian Super League,India,51.1
262723,V. Birksø,GK,52,FC Midtjylland,Danish Superliga,Denmark,51.050000000000004
257085,T. Ur,GK,52,Viking FK,Norwegian Eliteserien,Norway,51.05
255141,S. Nilsen,GK,52,Sarpsborg 08 FF,Norwegian Eliteserien,Norway,51.0
253745,Wang Zixiang,GK,51,Shenzhen FC,Chinese Super League,China PR,50.95
252788,R. Munro,GK,52,Ross County FC,Scottish Premiership,Scotland,50.949999999999996
252730,R. Sinclair,GK,52,St. Johnstone FC,Scottish Premiership,Scotland,50.900000000000006
258732,André Mendes,GK,52,Morecambe,English League One,Portugal,50.900000000000006
264068,E. Cox,GK,51,Adelaide United,Australian Hyundai A-League,Australia,50.900000000000006
252658,Baek Jong Beom,GK,51,FC Seoul,Korean K League 1,Korea Republic,50.85
262325,R. Byrne,GK,51,Leyton Orient,English League Two,England,50.85
260319,P. Mårtensson,GK,53,Varbergs BoIS FC,Swedish Allsvenskan,Sweden,50.849999999999994
264475,M. Boylan,GK,51,Lincoln City,English League One,Republic of Ireland,50.800000000000004
262358,H. Sharp,GK,52,Dundee FC,Scottish Premiership,Scotland,50.8
263510,P. Prange,GK,52,Warta Poznań,Polish T-Mobile Ekstraklasa,Poland,50.75
264060,N. Foster,GK,50,Brisbane Roar,Australian Hyundai A-League,Australia,50.75
260700,E. Corujo,GK,53,Club Atlético Rentistas,Uruguayan Primera División,Uruguay,50.7
263368,M. Contra,GK,53,FC Botoşani,Romanian Liga I,Romania,50.7
229429,K. McKenzie-Lyle,GK,51,Cambridge United,English League One,Guyana,50.7
253500,R. Ali Sardar,GK,51,SC East Bengal FC,Indian Super League,India,50.7
259347,M. Al Dhulayfi,GK,51,Al Taawoun,Saudi Abdul L. Jameel League,Saudi Arabia,50.7
262688,K. Bartoszek,GK,52,Bruk-Bet Termalica Nieciecza,Polish T-Mobile Ekstraklasa,Poland,50.699999999999996
228103,T. Akmurzin,GK,53,Spartak Moskva,Russian Premier League,Russia,50.650000000000006
248158,G. Slonina,GK,52,Chicago Fire Football Club,USA Major League Soccer,United States,50.650000000000006
245130,O. Webber,GK,51,Crystal Palace,English Premier League,Northern Ireland,50.65
243073,Teng Shangkun,GK,52,Tianjin Jinmen Tiger FC,Chinese Super League,China PR,50.6
243202,A. Jones,GK,50,Crawley Town,English League Two,England,50.5
248150,R. Kumar,GK,51,Odisha FC,Indian Super League,India,50.45
237205,A. Maynard-Brewer,GK,52,Ross County FC,Scottish Premiership,Australia,50.400000000000006
258762,M. Chapman,GK,50,Oxford United,English League One,England,50.35000000000001
260982,C. Brady,GK,51,Chicago Fire Football Club,USA Major League Soccer,United States,50.300000000000004
253186,S. Booth,GK,51,Crewe Alexandra,English League One,England,50.25000000000001
263314,D. Dutu,GK,52,FC Botoşani,Romanian Liga I,Romania,50.2
262373,F. Chalupniczak,GK,51,Sutton United,English League Two,Poland,50.2
263877,M. Sjøeng,GK,51,Vålerenga Fotball,Norwegian Eliteserien,Norway,50.2
255601,Li Zhizhao,GK,50,Qingdao FC,Chinese Super League,China PR,50.2
263838,B. Kelly,GK,51,Rochdale,English League Two,England,50.150000000000006
261292,M. Trige,GK,50,Tromsø IL,Norwegian Eliteserien,Norway,50.15
250777,E. Hejer,GK,52,Mjøndalen IF,Norwegian Eliteserien,Norway,50.05
256006,Yoo Yeon Soo,GK,51,Jeju United FC,Korean K League 1,Korea Republic,50.05
264259,K. Torstensson,GK,50,Degerfors IF,Swedish Allsvenskan,Sweden,50.00000000000001
264057,J. Nieuwenhuizen,GK,51,Melbourne City FC,Australian Hyundai A-League,Australia,50.0
258659,M. Al Shammari,GK,50,Al Batin,Saudi Abdul L. Jameel League,Saudi Arabia,49.95
251423,G. Shelvey,GK,52,Mansfield Town,English League Two,England,49.9
260538,C. Cook,GK,52,Perth Glory,Australian Hyundai A-League,Australia,49.85
258556,S. Mitra,GK,50,Chennaiyin FC,Indian Super League,India,49.75
261472,G. Breeze,GK,51,Carlisle United,English League Two,England,49.7
261983,Kudrat Ablet,GK,50,Dalian Professional Football Club,Chinese Super League,China PR,49.699999999999996
262886,M. Pérez Hintermeier,GK,50,FC Würzburger Kickers,German 3. Bundesliga,Spain,49.699999999999996
255368,N. Al Aqidi,GK,52,Al Nassr,Saudi Abdul L. Jameel League,Saudi Arabia,49.650000000000006
261895,Guo Hanru,GK,52,Hebei FC,Chinese Super League,China PR,49.65
251563,J. Wright,GK,51,Millwall,English League Championship,England,49.349999999999994
245558,G. Maley,GK,52,Livingston FC,Scottish Premiership,Scotland,49.300000000000004
261746,M. Bulic,GK,50,Melbourne Victory,Australian Hyundai A-League,Australia,49.300000000000004
259329,B. Jones,GK,52,Tranmere Rovers,English League Two,England,49.25000000000001
264190,R. Al Muwainea,GK,49,Al Fayha,Saudi Abdul L. Jameel League,Saudi Arabia,49.050000000000004
261984,Wang Jinshuai,GK,51,Dalian Professional Football Club,Chinese Super League,China PR,48.95
253423,A. Paul,GK,50,ATK Mohun Bagan FC,Indian Super League,India,48.85
259731,V. Singh,GK,49,Mumbai City FC,Indian Super League,India,48.85
258351,I. Boehmer,GK,51,Vancouver Whitecaps FC,USA Major League Soccer,Canada,48.8
254562,A. Abaz,GK,50,FC St. Gallen 1879,Swiss Super League,Switzerland,48.8
256599,G. Fuentes,GK,50,Club Deportivo Palestino,Chilian Campeonato Nacional,Chile,48.8
261979,Fan Weixiang,GK,50,Chongqing Liangjiang Athletic,Chinese Super League,China PR,48.75
263699,J. Sveinhaug,GK,51,Lillestrøm SK,Norwegian Eliteserien,Norway,48.6
253737,Ma Kunyue,GK,49,Beijing Guoan FC,Chinese Super League,China PR,48.50000000000001
259488,V. Yadav,GK,49,Jamshedpur FC,Indian Super League,India,48.5
244964,E. Minogue,GK,48,Bohemian FC,Rep. Ireland Airtricity League,Republic of Ireland,48.3
261423,N. Deka,GK,49,NorthEast United FC,Indian Super League,India,48.25000000000001
261961,Guo Jiawei,GK,49,Wuhan FC,Chinese Super League,China PR,48.25
245542,G. Figliuzzi,GK,49,Crotone,Italian Serie B,Italy,48.199999999999996
259702,V. Mărgărit,GK,50,Rapid București,Romanian Liga I,Romania,48.15
255336,F. Emmings,GK,48,Minnesota United FC,USA Major League Soccer,United States,48.10000000000001
258586,W. Blackmore,GK,50,Peterborough United,English League Championship,England,48.050000000000004
256923,D. Contreras,GK,49,Club Deportivo Palestino,Chilian Campeonato Nacional,Chile,48.05
260522,A. Taleb,GK,49,Melbourne City FC,Australian Hyundai A-League,Australia,48.0
261980,Pan Long,GK,50,Chongqing Liangjiang Athletic,Chinese Super League,China PR,47.95
261547,R. By,GK,47,Chennaiyin FC,Indian Super League,India,47.85
255986,P. McGarvey,GK,48,Finn Harps,Rep. Ireland Airtricity League,Republic of Ireland,47.800000000000004
247224,Wang Zhifeng,GK,49,Wuhan FC,Chinese Super League,China PR,47.6
256413,J. Lemoignan,GK,49,Derry City,Rep. Ireland Airtricity League,Northern Ireland,47.45
259646,A. Shaikh,GK,47,ATK Mohun Bagan FC,Indian Super League,India,47.400000000000006
263340,H. Wiles-Richards,GK,48,Bristol City,English League Championship,England,47.35
259313,L. Jongte,GK,48,Hyderabad FC,Indian Super League,India,47.150000000000006
261958,Gao Xiang,GK,48,Wuhan FC,Chinese Super League,China PR,47.150000000000006
259213,D. Da Silva,GK,47,FC Goa,Indian Super League,India,46.95
250978,Ma Zhen,GK,48,Shanghai Shenhua FC,Chinese Super League,China PR,46.900000000000006
259562,M. Khan,GK,48,Kerala Blasters FC,Indian Super League,India,46.65
